age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours per week,native-country,class
43.08745609350654,State-gov,234258.2236550046,Some-college,9.745115534105336,Married-civ-spouse,Prof-specialty,Husband,White,Female,-0.0019959107637405396,0.001791386604309082,40.001038768530975,United-States,<=50K
75.35103558746414,Self-emp-not-inc,210825.593573774,Some-college,9.947439496564934,Married-civ-spouse,Sales,Unmarried,White,Female,-0.0019998555183410646,0.0019525489807128906,17.468926834497054,United-States,<=50K
24.91774188973053,Private,173089.5120935523,Bachelors,13.210354807487558,Never-married,Adm-clerical,Other-relative,White,Female,-0.0019906351566314697,0.001993428349494934,40.00183415389169,United-States,<=50K
44.837084544866045,Local-gov,134567.25148166576,HS-grad,9.16126064913262,Married-civ-spouse,Adm-clerical,Husband,White,Male,-0.001998113512992859,0.001881996512413025,40.00148767411817,United-States,<=50K
25.7985019174811,Private,165909.88878840217,HS-grad,9.14537211165787,Never-married,Adm-clerical,Own-child,White,Female,-0.0019967066049575806,0.001970233678817749,24.314175691835974,United-States,<=50K
76.80779076139024,State-gov,191081.5109226291,Prof-school,12.148249247432192,Married-civ-spouse,Adm-clerical,Wife,White,Female,-0.001999719262123108,0.0019928847551345824,40.00163064217676,United-States,>50K
21.946257803908228,Private,397083.3561640489,Some-college,9.965514209663064,Never-married,Adm-clerical,Own-child,White,Male,-0.0019973710775375367,0.0018322060108184814,40.00145639121641,United-States,<=50K
25.668445712519894,Private,216136.16353740048,Bachelors,13.074807891113117,Never-married,Adm-clerical,Own-child,White,Female,-0.001998727560043335,0.00198790979385376,20.451532931920397,United-States,<=50K
35.47638387190085,Private,141542.7934842192,HS-grad,9.206929493019306,Never-married,Machine-op-inspct,Own-child,White,Male,-0.0019987125396728517,0.001580411195755005,40.00093573123325,United-States,<=50K
23.487339244167426,Self-emp-inc,223807.52452883936,HS-grad,9.189122362795395,Never-married,Exec-managerial,Not-in-family,White,Female,-0.0019635947942733766,0.0017861523628234864,40.0012919218551,United-States,<=50K
44.50657605267163,State-gov,91517.30560970175,HS-grad,9.165048751613988,Married-civ-spouse,Tech-support,Husband,Black,Female,-0.0019826037883758545,0.0018740930557250978,40.001803452016006,United-States,>50K
25.443387502597364,Private,101085.10483282288,Some-college,9.858170043928153,Never-married,Sales,Own-child,White,Male,-0.0019955317974090577,0.0018488421440124511,40.00129221487153,United-States,<=50K
26.217417637558484,Private,125008.66859889054,10th,6.052553080175853,Never-married,Prof-specialty,Not-in-family,White,Male,-0.001988914608955383,0.001966249227523804,27.632470666706993,United-States,<=50K
38.254865920316874,Private,228063.06946131046,Some-college,9.98789747785642,Divorced,Sales,Not-in-family,White,Female,-197.83691012785766,0.001882409691810608,40.0010767548095,United-States,<=50K
31.079561292070323,Private,210791.43118744006,Bachelors,13.168834989082143,Never-married,Sales,Not-in-family,White,Male,-0.0019964133501052857,0.0019454187154769897,77.63527277635531,United-States,<=50K
43.06605585288811,Private,234058.70605892272,HS-grad,9.263423927831846,Married-civ-spouse,Craft-repair,Husband,White,Male,-0.0019986071586608886,0.00184669828414917,40.00140069949735,United-States,<=50K
35.625324254979674,Private,114799.97022313795,HS-grad,9.179477608815864,Never-married,Machine-op-inspct,Not-in-family,White,Male,-0.001999515891075134,0.0017145437002182007,40.00125164818872,United-States,<=50K
57.24173947961625,State-gov,218421.45337644196,Assoc-voc,10.672000481843936,Married-civ-spouse,Prof-specialty,Husband,White,Female,-0.001969783067703247,0.0018908213376998902,40.001572223068365,United-States,<=50K
72.60993212984482,State-gov,158149.01176085466,Prof-school,14.935075555291455,Widowed,Adm-clerical,Husband,White,Male,-0.0019957417249679564,0.0019656378030776978,40.00191971957791,United-States,<=50K
44.854180528838064,Private,385120.99007435876,Bachelors,13.000970165830305,Never-married,Sales,Not-in-family,White,Male,-0.001997101902961731,0.0019342187643051148,78.08688245176674,United-States,<=50K
35.3520266015902,Private,210837.17211301657,Assoc-acdm,12.08451701341602,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-0.0019997740983963013,0.0019530998468399049,40.00156469857801,United-States,<=50K
57.005515727090234,Private,220333.13598001865,Bachelors,13.171599191704717,Never-married,Prof-specialty,Not-in-family,White,Male,-0.0019972574710845946,0.0019840744733810424,40.72209831685667,United-States,<=50K
73.79895292156561,Private,435950.54759333696,Bachelors,12.779529534561004,Married-civ-spouse,Transport-moving,Unmarried,Black,Female,-0.001993776798248291,0.0018392882347106935,40.00167610573877,United-States,>50K
33.71506706220932,State-gov,164149.03310211693,Assoc-acdm,12.275222154875689,Never-married,Prof-specialty,Not-in-family,White,Female,-0.0019982919692993163,0.001963888764381409,40.00182304084409,United-States,<=50K
45.754615129502916,Self-emp-inc,391297.3787662281,Bachelors,13.014786723659276,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,-0.001994528532028198,0.0019503711462020873,79.71030162128403,United-States,<=50K
24.16599631089722,Private,308846.66920450376,Some-college,9.969594456144641,Divorced,Prof-specialty,Own-child,Black,Female,-0.0019612981081008913,0.0018979164361953736,40.001499512673504,United-States,<=50K
45.20182706614436,Private,292258.2201082248,Some-college,4.7975696101481065,Married-civ-spouse,Tech-support,Husband,White,Male,-0.001992347002029419,0.0016701228618621825,39.67045676432605,United-States,<=50K
38.85707732728932,Private,181217.69464078153,Bachelors,13.041307764333737,Never-married,Exec-managerial,Not-in-family,White,Female,-0.0019914196729660036,0.0019524765014648437,40.001825048805365,United-States,<=50K
76.38182091091119,Private,233981.80118814908,HS-grad,9.131158007368315,Widowed,Sales,Unmarried,White,Female,-0.0019471160173416139,0.0019452710151672363,28.65740992058677,United-States,<=50K
57.30117793248611,Private,170729.8360651057,Assoc-acdm,12.084779169889075,Never-married,Protective-serv,Other-relative,White,Male,-0.0019990291595458985,0.0019596405029296874,40.00183216154684,United-States,<=50K
34.47395015491359,Self-emp-not-inc,145651.39047050328,Some-college,9.962515555130693,Married-civ-spouse,Prof-specialty,Husband,White,Male,-0.001999239683151245,0.0019058921337127687,52.08637392521176,United-States,<=50K
57.51779191136664,Private,159303.29017698986,Some-college,9.823141327001569,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,-0.001998095870018005,0.0018234328031539917,40.001199563385136,United-States,>50K
57.20135572970333,Private,231639.52994382847,HS-grad,9.158374677593613,Married-civ-spouse,Craft-repair,Husband,White,Female,-0.001991835594177246,0.001886081337928772,40.0015894012462,United-States,<=50K
41.61212329029294,Private,207512.926094647,10th,5.923871234684754,Married-civ-spouse,Protective-serv,Husband,White,Male,-0.001993475914001465,0.0019371025562286378,40.001783052683955,United-States,<=50K
34.60323972187405,Private,226557.8520106555,Bachelors,13.191695373269358,Married-civ-spouse,Adm-clerical,Husband,White,Male,-0.001998652219772339,0.0018650416135787965,40.001877198339585,United-States,<=50K
58.81932203902378,Private,219130.48916672074,Masters,13.463950865387128,Married-civ-spouse,Other-service,Wife,Black,Male,-0.0019997127056121827,0.001948699712753296,53.03791495097741,United-States,>50K
76.0086266441288,Private,232607.15556023153,7th-8th,4.891090324692553,Married-civ-spouse,Craft-repair,Husband,White,Female,-0.001990285515785217,0.0018927081823348999,29.620971889351637,Mexico,<=50K
25.146917430774167,Private,105998.94008842114,HS-grad,9.218784454075365,Never-married,Craft-repair,Own-child,White,Male,-0.001996313214302063,0.001682555675506592,17.636624828396545,United-States,<=50K
57.35904232306368,Local-gov,145651.40836483616,Masters,13.846058924892619,Married-civ-spouse,Adm-clerical,Husband,White,Female,-0.001998230218887329,0.001914293646812439,40.00181422340978,United-States,<=50K
45.492879872413354,Private,116106.99242796213,HS-grad,8.958612958477248,Separated,Other-service,Unmarried,Black,Female,-0.0019594790935516357,0.001953197121620178,38.899364156596775,United-States,<=50K
44.395133660555516,Private,158429.04464970797,HS-grad,9.031744691992042,Divorced,Craft-repair,Unmarried,White,Female,-0.0019948941469192507,0.0018719120025634767,40.00169650960076,United-States,<=50K
35.49360597905769,Private,118382.4201396932,HS-grad,3.3924531132512143,Married-civ-spouse,Transport-moving,Husband,White,Male,-0.001992197871208191,0.0018482108116149904,40.001783475757726,United-States,<=50K
58.136687557038705,Private,302493.03576321277,Masters,14.043540639162053,Widowed,Prof-specialty,Not-in-family,White,Female,-0.001993394732475281,0.001753108501434326,40.001397994161735,United-States,<=50K
58.87582546919287,Private,109210.40916925043,Some-college,13.588464146488363,Married-civ-spouse,Craft-repair,Husband,White,Male,-0.0019993484020233154,0.0018845202922821045,40.00165138220895,United-States,>50K
53.41905062537454,Private,315297.63021863106,Bachelors,12.785305405883665,Divorced,Adm-clerical,Not-in-family,White,Female,-0.0019897290468215943,0.0019141271114349366,40.00180712521184,United-States,<=50K
35.42940814010201,Private,224935.90480559916,Some-college,9.90415459244789,Married-civ-spouse,Prof-specialty,Husband,White,Male,-0.0019986621141433714,0.0019066764116287232,40.00145009780038,United-States,<=50K
40.366465808670135,State-gov,277482.9334915718,Some-college,9.86719092176649,Married-civ-spouse,Tech-support,Husband,White,Male,-0.0019948812723159792,0.0016640440225601197,78.66844855701353,United-States,<=50K
45.14421358613828,Private,150517.11904893993,Some-college,9.832404579210209,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-0.0019979159832000733,0.0018338265419006348,51.23401606898313,United-States,<=50K
26.634163536558304,Private,298720.1830247763,Bachelors,13.06800213963423,Never-married,Handlers-cleaners,Not-in-family,White,Male,-0.001999533176422119,0.0019719815254211426,40.001875304103976,United-States,<=50K
32.47892267797364,Self-emp-not-inc,183784.68774902984,Some-college,9.871309383162949,Married-civ-spouse,Other-service,Husband,White,Male,-0.001998152852058411,0.001965770483016968,66.61324073869923,United-States,>50K
42.82981759144004,Private,156674.17873905489,Some-college,10.068714018884657,Separated,Craft-repair,Own-child,White,Female,-0.0019946264028549193,0.0018044137954711915,40.0014745147239,United-States,<=50K
29.216056019360444,State-gov,357972.5599152844,Some-college,9.90448346043201,Divorced,Exec-managerial,Not-in-family,White,Male,-0.0019959003925323487,0.0019940550327301027,53.602880598601004,United-States,<=50K
57.39420727698991,Private,96822.35264234379,Bachelors,13.00454909194074,Married-civ-spouse,Prof-specialty,Husband,White,Male,-0.0019990949630737304,0.00197910213470459,40.00178182947744,United-States,<=50K
52.322105849615824,Private,306005.70212715975,Some-college,9.852562966427483,Divorced,Adm-clerical,Not-in-family,White,Female,-0.0019466114044189454,0.0019631073474884035,40.001419555665144,United-States,<=50K
26.508241989901737,Private,250169.2122026479,Some-college,10.0390536343283,Divorced,Other-service,Not-in-family,Black,Female,-0.001997092127799988,0.0018928343057632447,40.00117625343908,United-States,<=50K
26.461857446511008,private,308418.8378436089,Some-college,9.835636309411832,Never-married,Prof-specialty,Own-child,White,Male,-0.001998477816581726,0.0019686086177825926,24.493921528005384,United-States,<=50K
70.47841908343774,Self-emp-not-inc,109698.215393988,HS-grad,9.074738903804823,Divorced,Other-service,Not-in-family,White,Male,-0.001997674107551575,0.0019561409950256347,40.00171826577294,United-States,<=50K
56.46956763237407,Self-emp-inc,136177.69670521162,HS-grad,9.093138325974365,Divorced,Craft-repair,Not-in-family,White,Male,-0.0019977704286575316,0.00195408833026886,51.58200695696094,United-States,<=50K
45.70068807473319,Private,156909.84262952732,Some-college,9.889850561479784,Divorced,Machine-op-inspct,Unmarried,White,Female,-199.19257161853147,0.0018741860389709473,40.0012782962333,United-States,<=50K
41.36120101757123,Private,158486.45414317655,Assoc-voc,10.520528957523473,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-0.001998627543449402,0.0018762449026107789,78.71125757995411,United-States,<=50K
58.50436939849858,private,132130.70488530584,Assoc-voc,5.614832495589127,Never-married,Handlers-cleaners,Not-in-family,White,Male,-0.0019998544454574584,0.0019948458671569824,27.526819445300816,United-States,<=50K
24.756224750320655,private,573072.4869811542,Some-college,9.998424274445233,Never-married,Prof-specialty,Own-child,White,Female,-0.001974990487098694,0.0019049185514450073,40.001324775458464,United-States,<=50K
45.321360152186934,State-gov,225487.93766150236,Bachelors,12.908754424594388,Married-civ-spouse,Prof-specialty,Husband,White,Female,-0.001998496651649475,2032.427893242188,40.00198759031404,United-States,>50K
54.29954674908295,Local-gov,198699.57241812587,Some-college,9.93558781163351,Never-married,Sales,Own-child,Black,Female,-0.0019934943914413452,0.0018373433351516724,40.000910319687016,United-States,<=50K
35.21440570935183,Private,118422.2350303556,Assoc-acdm,12.149716635606563,Never-married,Prof-specialty,Not-in-family,White,Male,-0.0019995851516723634,0.001941916584968567,40.00182618212808,United-States,<=50K
74.52155145930556,Private,216761.05557327886,Some-college,9.979311441806201,Married-civ-spouse,Craft-repair,Husband,White,Male,-0.001992982745170593,0.0019219082593917847,40.00152555406201,United-States,>50K
25.165676558908928,Private,234299.8309365473,Some-college,9.93436815162941,Never-married,Sales,Own-child,White,Female,-0.0019682257175445556,0.0018856347799301148,40.00159287929643,United-States,<=50K
54.916235941621636,Private,191213.4855087292,Masters,14.023800531970974,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,-195.683675401031,0.0018488746881484986,52.36645373801271,United-States,<=50K
43.06810983855163,Private,443667.08632820647,HS-grad,9.1832509196926,Married-civ-spouse,Craft-repair,Husband,White,Male,-0.0019985302686691283,0.0019038535356521607,40.001721141220216,United-States,>50K
45.46428530749364,Private,207818.86262916244,HS-grad,9.071336599329642,Married-civ-spouse,Sales,Husband,White,Male,-0.001999030113220215,0.0019817533493041994,78.74356553582764,United-States,>50K
24.038878371256878,Self-emp-inc,503086.3475639212,11th,6.713503039929343,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Male,-0.001980395793914795,0.0019662466049194336,40.00153903520215,United-States,<=50K
44.59946761272233,Private,126879.13030225266,10th,5.875669995754136,Separated,Craft-repair,Husband,White,Male,-0.001978845953941345,0.0018741436004638672,52.238352925435045,Mexico,<=50K
73.79252548202909,Private,176556.62050606633,HS-grad,9.128401746823762,Married-civ-spouse,Prof-specialty,Husband,White,Male,-0.001998409628868103,0.001986446261405945,24.818875343531012,United-States,>50K
34.03800581969247,Private,177514.3720911398,9th,13.535639204323125,Married-civ-spouse,Exec-managerial,Husband,White,Male,-0.0019989246129989624,0.0018720794916152954,40.001897721530085,United-States,<=50K
57.143487567411,Private,218749.56955642492,HS-grad,9.253640144539295,Married-civ-spouse,Other-service,Husband,White,Male,-0.001996523141860962,0.0019619176387786867,77.68783536049848,United-States,<=50K
34.6918235834777,Private,130177.74962137605,Masters,13.397124479712318,Never-married,Prof-specialty,Not-in-family,Black,Female,-0.001994787096977234,0.0019867522716522216,25.8971344938319,United-States,<=50K
57.671621297767906,Private,261820.0741637808,Some-college,10.01668229358271,Never-married,Prof-specialty,Not-in-family,White,Female,-194.34566337533124,0.001533429503440857,40.00152685034383,United-States,<=50K
42.384404140626444,Private,310272.9008488069,Bachelors,13.0485248296858,Never-married,Transport-moving,Not-in-family,White,Female,-0.0019966011047363283,0.0017197244167327882,53.2070327473999,United-States,<=50K
33.49514901763447,Private,116504.07438498805,HS-grad,9.095201107442406,Married-civ-spouse,Other-service,Husband,White,Male,-0.0019987783432006837,0.0019130499362945558,65.80993527895467,United-States,<=50K
56.63621079104621,Private,237656.22177148197,10th,15.360715508702707,Separated,Prof-specialty,Unmarried,White,Female,-0.0019966541528701784,0.001968549013137817,40.001768619300016,United-States,<=50K
25.608390021321366,Private,100852.6384359573,Some-college,9.898440795677736,Never-married,Exec-managerial,Own-child,White,Male,-0.0019985177516937255,0.0018978328704833984,38.36893389334202,United-States,<=50K
58.67318883658602,Private,307624.1822478421,Masters,13.957504737924205,Married-civ-spouse,Prof-specialty,Husband,White,Female,-0.0019980467557907107,0.0018779393434524537,40.00174571538079,United-States,>50K
57.19054599520717,State-gov,210589.43326321198,Masters,14.007555431575776,Married-civ-spouse,Adm-clerical,Wife,White,Female,-0.001997446179389954,0.0017296998500823974,40.001745095969326,United-States,<=50K
39.802650249130394,Private,197952.33773711522,HS-grad,9.039564271818234,Divorced,Machine-op-inspct,Own-child,White,Male,-0.0019987136125564574,0.001979708433151245,79.85251093171115,United-States,<=50K
33.911866202901116,Self-emp-not-inc,231692.61264071777,HS-grad,9.026880411994995,Married-civ-spouse,Adm-clerical,Husband,Black,Male,-0.001997698664665222,0.0018946728706359863,71.81013622832354,United-States,<=50K
35.89577768066997,State-gov,203976.02776470126,11th,15.96963110515073,Never-married,Prof-specialty,Not-in-family,White,Female,-0.0019951263666152953,0.001991987705230713,40.00160658216584,United-States,<=50K
25.381629170420695,Private,217741.23716194212,HS-grad,9.051522009023708,Married-civ-spouse,Prof-specialty,Husband,White,Male,-0.0019974617958068847,0.0018134806156158447,40.00081682551015,United-States,<=50K
43.57825211219884,Private,218305.95827427332,Bachelors,12.895692254700181,Married-civ-spouse,Exec-managerial,Husband,White,Male,-0.0019994630813598632,2032.003732387653,53.71274863450483,United-States,>50K
58.28870400587967,Private,192834.49110773005,Masters,10.378995351293414,Married-civ-spouse,Sales,Other-relative,White,Male,-0.001998989462852478,0.0019423385858535766,22.417181923504863,United-States,<=50K
76.9276592150367,Self-emp-inc,227428.97265208946,Assoc-acdm,12.162027599911644,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,-0.0019991236925125124,0.001981923818588257,29.528901464456037,United-States,<=50K
26.03039455705956,Private,122256.29045118953,HS-grad,8.995731921389757,Married-civ-spouse,Exec-managerial,Husband,White,Male,-0.001997515916824341,0.0019412657022476196,40.001612796546105,United-States,<=50K
44.59609524399698,Federal-gov,207756.28854323362,HS-grad,8.98489716908544,Married-civ-spouse,Sales,Husband,White,Male,-0.001998964071273804,0.001981381893157959,79.22653283689985,United-States,<=50K
24.94035974894536,Private,179373.99415713246,HS-grad,9.11727963719235,Never-married,Sales,Own-child,White,Male,-0.0019971610307693483,0.001876602292060852,38.93513318339869,United-States,<=50K
26.178749575543925,Private,260580.9207607959,Some-college,9.959592349552445,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,-0.0019993277788162233,0.0019068248271942138,40.00141308415044,United-States,<=50K
76.60258604938178,Self-emp-not-inc,105258.8271252351,HS-grad,9.059696901241237,Divorced,Exec-managerial,Not-in-family,White,Male,-0.001997938513755798,0.0019890356063842775,75.19275401880697,United-States,<=50K
24.007610324323014,Local-gov,186454.53960618182,HS-grad,9.127227717154373,Married-civ-spouse,Craft-repair,Husband,Black,Male,-0.0019868515729904177,0.001906842827796936,34.88541665749014,United-States,>50K
44.04682349193131,Self-emp-inc,202136.19567432025,Masters,13.431078542294081,Married-civ-spouse,Transport-moving,Husband,White,Male,-0.0019983686208724974,0.0019900532960891726,74.16343026508687,United-States,>50K
26.210588765678406,Private,196526.18212408107,11th,6.277097668587768,Separated,Protective-serv,Husband,White,Male,-0.001889037847518921,0.0016370664834976197,52.66659737470548,Haiti,<=50K
34.61235785574204,Private,213073.21917059508,Bachelors,12.99226493674742,Married-civ-spouse,Tech-support,Husband,White,Male,-0.0019980218410491943,0.0019334498643875121,40.00151739382852,United-States,>50K
43.13544411532702,State-gov,274615.14192128245,Some-college,9.839991044132125,Never-married,Prof-specialty,Own-child,Black,Female,-0.0019606558084487914,0.0018132191896438599,36.755320647478,United-States,<=50K
55.148648376384784,Private,224367.5017839309,5th-6th,3.3970446765878837,Married-civ-spouse,Prof-specialty,Husband,White,Male,-0.001998533010482788,0.0019164937734603882,40.001934718848354,Mexico,<=50K
34.66317839677549,Private,116439.17387641672,HS-grad,9.207551721289429,Never-married,Other-service,Own-child,White,Female,-0.0019842053651809694,0.0018726644515991212,40.00159653985608,United-States,<=50K
30.420106188286997,Private,267704.44073383784,Assoc-voc,10.349899048699319,Married-civ-spouse,Craft-repair,Husband,White,Male,-0.0019998005628585817,0.0019422032833099365,40.00093204879869,United-States,<=50K
53.25403716178739,Private,215025.16760502552,Bachelors,13.071415304241157,Married-civ-spouse,Prof-specialty,Husband,White,Male,-0.0019990024566650393,0.0019670966863632204,52.45360589716833,United-States,>50K
58.64053521606944,Private,260443.9313048085,Assoc-acdm,12.120326624330582,Separated,Craft-repair,Not-in-family,White,Male,-0.0019988739490509034,0.0018251014947891235,40.00181480658162,United-States,<=50K
75.85919761497405,State-gov,214109.86037698673,Assoc-acdm,12.129722491224271,Married-civ-spouse,Prof-specialty,Husband,White,Male,-0.0019993853569030763,0.0019986722469329836,40.00187382423986,United-States,<=50K
44.30468164661712,Local-gov,229074.841244156,9th,6.968913122852257,Married-civ-spouse,Craft-repair,Husband,White,Female,-0.0019647283554077148,0.0018255341053009034,40.00125656831373,United-States,<=50K
56.512210010807856,Private,160210.65967202358,Masters,13.714254838330342,Divorced,Sales,Not-in-family,White,Female,-0.0019990971088409424,0.0016604486703872682,22.879959277825144,United-States,<=50K
33.77595743408882,Private,143493.7320738433,HS-grad,9.124702707850382,Never-married,Craft-repair,Own-child,White,Male,-0.001998465418815613,0.0018502925634384156,40.001218312860615,United-States,<=50K
42.38207582286179,Private,226127.53161280745,HS-grad,9.215954235507658,Married-civ-spouse,Prof-specialty,Husband,White,Male,-0.0019994540214538573,0.0018214244842529297,40.001358506442195,United-States,<=50K
33.40519949220581,Private,210402.6921130033,HS-grad,9.232966032528742,Divorced,Other-service,Not-in-family,White,Female,-0.0019935413599014283,0.0018879903554916383,40.001216390491614,United-States,<=50K
74.00988680661922,Private,230550.70263324038,Some-college,9.883927092733117,Married-civ-spouse,Sales,Husband,White,Male,-193.11050512827205,0.0017111320495605468,40.0472354190718,United-States,>50K
56.65365308594415,Private,290571.12992081983,HS-grad,3.395400669967069,Divorced,Other-service,Not-in-family,Black,Male,-0.0019937374591827393,0.001793859362602234,39.26739201032362,United-States,<=50K
34.854900527008745,State-gov,153043.29952261638,Some-college,10.059170530506059,Widowed,Adm-clerical,Not-in-family,Black,Female,-0.001995272994041443,0.0019225165843963624,40.00130896937955,United-States,<=50K
34.875734659793665,Self-emp-not-inc,311098.3542390364,HS-grad,9.255489428615832,Never-married,Sales,Not-in-family,White,Female,-0.001997309684753418,0.0018923194408416747,40.001070249916204,United-States,<=50K
52.998536803752835,Private,108349.84385945679,HS-grad,8.918893811951806,Married-civ-spouse,Exec-managerial,Husband,White,Male,-0.0019986196756362914,0.0019646259546279906,73.84498295275867,United-States,>50K
24.23487529818611,private,203241.15909994923,HS-grad,9.131459293129478,Never-married,Prof-specialty,Own-child,Black,Female,-0.001989894390106201,0.0019155094623565674,17.80968252703459,United-States,<=50K
77.0631840832614,Self-emp-not-inc,222379.82927507447,Assoc-acdm,12.183103604195727,Married-civ-spouse,Sales,Wife,White,Male,14284.63014095783,0.0019562504291534425,40.00154405272115,United-States,>50K
45.21376541967666,Private,102418.1543448239,HS-grad,9.231112805332138,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-0.0019956560134887697,0.0018283517360687257,40.00181958329786,United-States,<=50K
35.40724364900574,Private,146324.87500359907,HS-grad,9.195239064042871,Divorced,Other-service,Not-in-family,White,Male,-0.001997462272644043,0.0018316824436187744,40.00152874171842,United-States,<=50K
31.60261092502091,Private,380097.75205734506,Some-college,9.834748695428923,Never-married,Prof-specialty,Not-in-family,White,Female,-0.001997989296913147,0.0018778946399688721,40.001807171584254,United-States,<=50K
75.20009333389142,Private,791943.020375526,9th,6.915522376135158,Married-civ-spouse,Other-service,Husband,White,Male,-0.0019960936307907105,0.0019270780086517334,52.35851526904543,United-States,<=50K
73.64677223308367,Private,123424.48842151533,HS-grad,9.097407881454199,Never-married,Machine-op-inspct,Not-in-family,White,Male,-0.001999480724334717,0.0019229736328125,40.00170132958997,United-States,<=50K
26.24308900421108,Private,101322.35013496375,HS-grad,9.183223219764566,Never-married,Adm-clerical,Not-in-family,White,Male,-0.001999653220176697,0.0019837594032287597,25.26251742179972,United-States,<=50K
25.686991356676405,Private,127452.20078638123,Some-college,10.002797174982351,Married-civ-spouse,Adm-clerical,Husband,White,Male,-0.001999044418334961,0.0017948769330978394,40.00144479477513,United-States,<=50K
45.05705355741349,Private,199836.8065477276,HS-grad,9.09553998035804,Married-civ-spouse,Farming-fishing,Husband,Black,Male,-0.0019972482919692995,0.0019346376657485961,40.00111120069135,United-States,<=50K
45.59391259975834,Private,235132.8314540841,Prof-school,12.176380770022565,Married-civ-spouse,Handlers-cleaners,Wife,White,Male,14284.097384731105,0.0019447033405303956,52.098736182059,United-States,>50K
74.48512491031872,Private,303514.52623848856,7th-8th,12.159747664285753,Married-civ-spouse,Craft-repair,Husband,White,Male,-0.001999261260032654,0.0018132234811782837,40.00185489618886,Mexico,<=50K
77.13553183203578,Self-emp-not-inc,200222.7327463186,Bachelors,13.101054764109977,Married-civ-spouse,Sales,Husband,Black,Male,14288.258834197064,0.0019700006246566775,39.35790000340577,United-States,>50K
58.82796303753415,State-gov,196807.82981556465,HS-grad,9.005985916845955,Married-civ-spouse,Adm-clerical,Husband,White,Female,-0.0019995909929275513,0.0018765635490417482,40.0016712323438,United-States,<=50K
26.76464017091619,Private,124662.05824684133,Some-college,10.049249365771562,Married-civ-spouse,Other-service,Husband,White,Male,-0.0019929903745651246,0.0016953291893005372,40.00136084222902,United-States,<=50K
55.488985914468955,Private,206514.37537946086,Bachelors,13.06213601440901,Divorced,Other-service,Not-in-family,White,Female,-0.001994201183319092,0.0019268221855163574,40.00170900118459,United-States,<=50K
44.56304266559734,Private,317807.81523695245,HS-grad,9.125167799843195,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-0.0019857196807861327,0.0018637549877166747,40.001529641271716,United-States,<=50K
34.092641296064365,Private,234672.434780863,HS-grad,9.181324107205587,Married-civ-spouse,Sales,Wife,White,Male,-199.5522555426569,0.001987017035484314,52.864239480668864,United-States,>50K
44.48234322795615,Self-emp-not-inc,123831.66278228669,Some-college,9.75175394348749,Widowed,Craft-repair,Husband,Asian-Pac-Islander,Male,-197.89594454518465,0.0018277410268783569,40.00158381664861,United-States,<=50K
63.06121232162925,private,171723.45827640127,HS-grad,9.149755605651887,Married-civ-spouse,Exec-managerial,Husband,White,Male,-0.0019996713399887084,0.0019729259014129637,23.50285372422219,United-States,<=50K
44.22518375553814,Private,191720.12468499638,Some-college,9.94049179747641,Divorced,Other-service,Unmarried,White,Female,-0.0019903823137283326,0.0018964555263519289,40.00098517876972,United-States,<=50K
75.79512554750043,Private,205054.97602014698,Assoc-voc,14.001786406596702,Never-married,Prof-specialty,Not-in-family,White,Female,-0.0019970794916152955,0.0019490429162979126,27.60804093238545,United-States,<=50K
42.84366739010631,Private,257532.03914768365,HS-grad,9.20382686566924,Never-married,Adm-clerical,Not-in-family,White,Male,-0.001997612953186035,0.0018557785749435424,40.00129875898469,United-States,<=50K
75.7875321346717,private,156330.46886664105,Masters,13.631817430328134,Married-civ-spouse,Prof-specialty,Wife,White,Male,-201.29529235939845,0.0019643062353134158,40.00176537966836,United-States,>50K
26.474997336333114,Private,300844.4540716702,HS-grad,9.047385891865755,Married-civ-spouse,Sales,Husband,White,Male,-0.001997079849243164,0.001877528190612793,50.36986150288376,United-States,<=50K
43.780582084723974,Private,116429.89790160905,11th,7.0631046059957825,Married-civ-spouse,Craft-repair,Husband,White,Male,-0.001969454050064087,0.0018526411056518555,40.00118164420236,United-States,<=50K
44.981603817373724,Self-emp-not-inc,146282.2104404252,HS-grad,9.184199759932874,Never-married,Machine-op-inspct,Own-child,White,Male,-0.0019992452859878542,0.0019254194498062134,40.001430312396174,United-States,<=50K
45.7764747712379,Self-emp-not-inc,235394.18087493107,Assoc-voc,16.158651066532002,Married-civ-spouse,Adm-clerical,Husband,White,Male,-0.001999853849411011,0.0019733569622039796,40.000746206761484,United-States,>50K
43.2185849684645,Private,109334.38781783161,HS-grad,9.231916829093125,Never-married,Exec-managerial,Not-in-family,White,Female,-0.001995738983154297,0.001833763599395752,40.001397492171414,United-States,<=50K
